stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
H1vg359a,,"VILLERS-ST-GHISLAIN Eglise",,  50.431795,   4.041850,,,0
H1vg359b,,"VILLERS-ST-GHISLAIN Eglise",,  50.432189,   4.040166,,,0
H1vh135a,,"VILLE-SUR-HAINE 4 Pavés",,  50.475450,   4.068600,,,0
H1vh135b,,"VILLE-SUR-HAINE 4 Pavés",,  50.475420,   4.068145,,,0
H1vh136a,,"VILLE-SUR-HAINE Place",,  50.476598,   4.063164,,,0
H1vh136b,,"VILLE-SUR-HAINE Place",,  50.476535,   4.062694,,,0
H1vh136c,,"VILLE-SUR-HAINE Place",,  50.477015,   4.062502,,,0
H1vh137a,,"VILLE-SUR-HAINE Route du Roeulx",,  50.478341,   4.074555,,,0
H1vh137b,,"VILLE-SUR-HAINE Route du Roeulx",,  50.478991,   4.076026,,,0
H1vs144a,,"VELLEREILLE-LE-SEC Ecoles",,  50.401753,   4.058276,,,0
H1vs145a,,"VELLEREILLE-LE-SEC Habitation N°19",,  50.393655,   4.047539,,,0
H1vs145b,,"VELLEREILLE-LE-SEC Habitation N°19",,  50.393403,   4.047452,,,0
H1vs146a,,"VELLEREILLE-LE-SEC Rue de Givry",,  50.400194,   4.055975,,,0
H1vs146b,,"VELLEREILLE-LE-SEC Rue de Givry",,  50.400128,   4.056111,,,0
H1vt192a,,"VILLEROT Passerelle",,  50.475272,   3.801593,,,0
H1vt192b,,"VILLEROT Passerelle",,  50.475143,   3.801478,,,0
H1vt193a,,"VILLEROT Place",,  50.486936,   3.790776,,,0
H1vt193b,,"VILLEROT Place",,  50.487087,   3.790678,,,0
H1vt194a,,"VILLEROT Pont Bergère",,  50.477964,   3.787452,,,0
H1vt194b,,"VILLEROT Pont Bergère",,  50.477850,   3.787514,,,0
H1vt195a,,"VILLEROT Rue de la Chasse",,  50.493204,   3.788807,,,0
H1vt195b,,"VILLEROT Rue de la Chasse",,  50.493080,   3.788734,,,0
H1vt196a,,"VILLEROT Rue Gaillet N°78",,  50.492596,   3.794064,,,0
H1vt196b,,"VILLEROT Rue Gaillet N°78",,  50.492691,   3.793781,,,0
H1wa132a,,"WASMES Place du Quesnoy (Caméo)",,  50.412631,   3.848362,,,0
H1wa132b,,"WASMES Place du Quesnoy (Caméo)",,  50.412296,   3.849238,,,0
H1wa135a,,"WASMES Cité Croix Rouge",,  50.413791,   3.836712,,,0
H1wa135b,,"WASMES Cité Croix Rouge",,  50.414074,   3.836624,,,0
H1wa136a,,"WASMES Cité de l' Abbaye",,  50.417543,   3.838818,,,0
H1wa136b,,"WASMES Cité de l' Abbaye",,  50.417900,   3.838577,,,0
H1wa137a,,"WASMES Cité Dubuisson",,  50.416341,   3.838013,,,0
H1wa137b,,"WASMES Cité Dubuisson",,  50.416346,   3.837824,,,0
H1wa138a,,"WASMES Cité Maréchal Joffre",,  50.401120,   3.844385,,,0
H1wa138b,,"WASMES Cité Maréchal Joffre",,  50.400946,   3.844142,,,0
H1wa140a,,"WASMES Garage Adamo",,  50.418142,   3.842194,,,0
H1wa141a,,"WASMES Groseillers",,  50.417836,   3.844873,,,0
H1wa142a,,"WASMES Hornu-Wasmes",,  50.424355,   3.842504,,,0
H1wa142b,,"WASMES Hornu-Wasmes",,  50.424662,   3.842147,,,0
H1wa143a,,"WASMES Justice",,  50.426903,   3.841021,,,0
H1wa143b,,"WASMES Justice",,  50.426968,   3.840805,,,0
H1wa144a,,"WASMES Librairie",,  50.412536,   3.836373,,,0
H1wa144b,,"WASMES Librairie",,  50.412404,   3.836214,,,0
H1wa145a,,"WASMES Orphéon",,  50.413870,   3.847355,,,0
H1wa145b,,"WASMES Orphéon",,  50.414090,   3.847412,,,0
H1wa146a,,"WASMES Petit-Wasmes Eglise",,  50.408095,   3.837780,,,0
H1wa146b,,"WASMES Petit-Wasmes Eglise",,  50.407979,   3.837538,,,0
H1wa147a,,"WASMES Place",,  50.422070,   3.844118,,,0
H1wa147b,,"WASMES Place",,  50.422171,   3.844186,,,0
H1wa149a,,"WASMES Place St Pierre",,  50.409981,   3.843437,,,0
H1wa149b,,"WASMES Place St Pierre",,  50.409572,   3.844125,,,0
H1wa149c,,"WASMES Place St Pierre",,  50.409517,   3.842996,,,0
H1wa150a,,"WASMES Poste",,  50.417531,   3.846620,,,0
H1wa151a,,"WASMES Rue  Clément",,  50.408968,   3.853665,,,0
H1wa152a,,"WASMES Rue Artus",,  50.408226,   3.841086,,,0
H1wa152b,,"WASMES Rue Artus",,  50.408095,   3.841087,,,0
H1wa153a,,"WASMES Rue Clémenceau",,  50.414649,   3.842970,,,0
H1wa154a,,"WASMES Rue de la Louise",,  50.401475,   3.835539,,,0
H1wa154b,,"WASMES Rue de la Louise",,  50.401238,   3.835194,,,0
H1wa155a,,"WASMES Rue de Maubeuge",,  50.410837,   3.853600,,,0
H1wa155b,,"WASMES Rue de Maubeuge",,  50.410945,   3.853584,,,0
H1wa155c,,"WASMES Rue de Maubeuge",,  50.410945,   3.853584,,,0
H1wa155d,,"WASMES Rue de Maubeuge",,  50.410837,   3.853600,,,0
H1wa156a,,"WASMES Rue Delhaye",,  50.407187,   3.846605,,,0
H1wa156b,,"WASMES Rue Delhaye",,  50.407315,   3.846421,,,0
H1wa157a,,"WASMES Rue du Berchon",,  50.409648,   3.820646,,,0
H1wa157b,,"WASMES Rue du Berchon",,  50.409688,   3.820429,,,0
H1wa158a,,"WASMES Rue du Bois",,  50.403999,   3.838462,,,0
H1wa158b,,"WASMES Rue du Bois",,  50.403999,   3.838602,,,0
H1wa159a,,"WASMES Rue du Rossignol",,  50.398475,   3.840529,,,0
H1wa160a,,"WASMES Rue Jean Jean",,  50.408342,   3.846650,,,0
H1wa160b,,"WASMES Rue Jean Jean",,  50.408555,   3.846462,,,0
H1wa162a,,"WASMES Rue Rose Nesse",,  50.405259,   3.824379,,,0
H1wa162b,,"WASMES Rue Rose Nesse",,  50.406657,   3.824094,,,0
H1wa163a,,"WASMES Ruelle Giquebon",,  50.403787,   3.845963,,,0
H1wa163b,,"WASMES Ruelle Giquebon",,  50.404572,   3.846256,,,0
H1wa164a,,"WASMES Stade",,  50.422538,   3.837407,,,0
H1wa164b,,"WASMES Stade",,  50.422763,   3.837201,,,0
H1wg124a,,"WARQUIGNIES Chapelle Parent",,  50.403112,   3.829598,,,0
H1wg124b,,"WARQUIGNIES Chapelle Parent",,  50.403036,   3.829520,,,0
H1wg125a,,"WARQUIGNIES Coopérative",,  50.403296,   3.823274,,,0
H1wg125b,,"WARQUIGNIES Coopérative",,  50.402911,   3.823217,,,0
H1wg125c,,"WARQUIGNIES Coopérative",,  50.402693,   3.822766,,,0
H1wg126a,,"WARQUIGNIES Eglise",,  50.400985,   3.821485,,,0
H1wg126b,,"WARQUIGNIES Eglise",,  50.401182,   3.821737,,,0
H1wg127a,,"WARQUIGNIES Grand-Rue",,  50.398065,   3.818390,,,0
H1wg127b,,"WARQUIGNIES Grand-Rue",,  50.398567,   3.819237,,,0
H1wg131a,,"WARQUIGNIES Temple",,  50.404962,   3.830580,,,0
H1wg131b,,"WARQUIGNIES Temple",,  50.404423,   3.829638,,,0
H1wi147a,,"WIHERIES Avenue Victor Regnart",,  50.388664,   3.766257,,,0
H1wi147b,,"WIHERIES Avenue Victor Regnart",,  50.388698,   3.765810,,,0
H1wi148a,,"WIHERIES Centre",,  50.384870,   3.755187,,,0
H1wi148b,,"WIHERIES Centre",,  50.385080,   3.755231,,,0
H1wi148c,,"WIHERIES Centre",,  50.384963,   3.753766,,,0
H1wi150a,,"WIHERIES Chapelle",,  50.379064,   3.755014,,,0
H1wi150b,,"WIHERIES Chapelle",,  50.379007,   3.754343,,,0
H1wi151a,,"WIHERIES Cimetière",,  50.386683,   3.741293,,,0
H1wi151b,,"WIHERIES Cimetière",,  50.386566,   3.741761,,,0
H1wi152a,,"WIHERIES Ferme",,  50.386104,   3.748497,,,0
H1wi152b,,"WIHERIES Ferme",,  50.385978,   3.748625,,,0
H1wi152c,,"WIHERIES Ferme",,  50.385006,   3.749344,,,0
H1wi152d,,"WIHERIES Ferme",,  50.385406,   3.749426,,,0
H1wi153a,,"WIHERIES Quesnoy",,  50.386065,   3.761963,,,0
H1wi153b,,"WIHERIES Quesnoy",,  50.386058,   3.762138,,,0
H1wi155a,,"WIHERIES Rue Basse",,  50.382715,   3.755133,,,0
H1wi155b,,"WIHERIES Rue Basse",,  50.382107,   3.755217,,,0
H1wi157a,,"WIHERIES Rue des Chênes",,  50.381740,   3.751202,,,0
H1wi157b,,"WIHERIES Rue des Chênes",,  50.382554,   3.750135,,,0
H1wi157c,,"WIHERIES Rue des Chênes",,  50.382784,   3.750740,,,0
H1wl121a,,"WASMUEL Faïencerie",,  50.440878,   3.847464,,,0
H1wl121b,,"WASMUEL Faïencerie",,  50.440961,   3.848476,,,0
H1wl123a,,"WASMUEL Place Communale",,  50.445580,   3.846356,,,0
H1wl124a,,"WASMUEL Rue du Calvaire",,  50.442900,   3.838952,,,0
H1wl125a,,"WASMUEL Rue Madame",,  50.442035,   3.847980,,,0
H1wl126a,,"WASMUEL Rue V. Hennekine",,  50.445789,   3.844402,,,0
H1wz169a,,"WAUDREZ Chapelle",,  50.413738,   4.155972,,,0
H1wz169b,,"WAUDREZ Chapelle",,  50.413849,   4.156232,,,0
H1wz170a,,"WAUDREZ Prince d'Orange",,  50.416357,   4.145628,,,0
H1wz170b,,"WAUDREZ Prince d'Orange",,  50.416645,   4.145119,,,0
H1wz171a,,"WAUDREZ Route de Bois Bourdon",,  50.415326,   4.149554,,,0
H1wz171b,,"WAUDREZ Route de Bois Bourdon",,  50.415062,   4.151202,,,0
H1wz173a,,"WAUDREZ Trafic",,  50.418588,   4.137093,,,0
H1wz173b,,"WAUDREZ Trafic",,  50.419000,   4.136120,,,0
H2an100a,,"ANDERLUES Ansuelle",,  50.405573,   4.259052,,,0
